ticker,total_var,syst_share,beta,momentum,amihud,log_dolvol,w,year,sec_CommSvcs,sec_ConsDis,sec_ConsStap,sec_Energy,sec_Financials,sec_HealthCare,sec_Industrials,sec_Materials,sec_RealEstate,sec_Utilities
DUK,9.584087358791425e-05,0.17438425166963387,0.5982958464578393,0.23082455560504506,0.00016418401985721434,17.652949106622827,0.00015181922886391488,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EMR,0.00013516874715884734,0.33694731170388825,0.9876569340397683,0.17820103481362018,0.00011487875557664683,18.14557111649953,6.420154427719926e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EXC,0.00011351333734204316,0.14039357226907542,0.584230241384719,0.17662252090743072,9.666295622687557e-05,18.406525265429497,4.805263319979161e-05,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
F,0.0005438722340069726,0.09229260276935596,1.0368570041077287,-0.0062309919209465325,0.0001548802095989348,18.68042452057307,3.7013201514528187e-06,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX,0.00020369406090961606,0.42610250658896287,1.363431121009447,0.049280266089284985,6.68261506889163e-05,18.866855706378512,2.2411193291767467e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,0.00014048395764884358,0.1851253577721964,0.7463341209678472,0.2749954827010355,0.0001390884069506497,18.00896982577462,0.025049615702370596,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GE,6.175212187310299e-05,0.37125279391485755,0.7007252753360507,0.08525882703731585,1.126110126271771e-05,20.097095119712943,2.337772910846409e-05,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GILD,0.0003053463521843905,0.2715285589587819,1.3325732789127234,0.2060415432863992,7.818688541734231e-05,18.98690148643507,1.960700100445253e-06,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GOOGL,0.00045715362774787285,0.20416014066997185,1.4138506583430472,0.09165771946869097,4.319536372909374e-06,21.951666022376,1.874122563867871e-06,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GS,0.00021587564868232666,0.5326432477098131,1.569303761613252,0.4511522615076809,2.0973804129649065e-05,20.111044900572235,1.8381996704936367e-06,2006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HD,0.00016250727909222927,0.3248185409024723,1.0632705619464853,0.0036115392834980276,3.656760340146882e-05,19.439084875128657,4.253753896080539e-06,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,0.00014090047717238446,0.4116756909368093,1.1146045677645093,0.20712296622779877,9.976988917919261e-05,18.37474209622645,5.381891076344491e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,7.930647783977255e-05,0.36700483753029,0.7895455690687821,0.17800751378062152,2.6516733461987822e-05,19.377101378649048,1.3664129443391027e-05,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,0.0002888911800029862,0.2977095248176649,1.3572207200760984,-0.1931225179226067,1.5087614266587612e-05,20.544000456173077,2.2321481786841733e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,5.342042448490266e-05,0.1387818264458711,0.398480378944083,0.11470902842301027,1.697123114180835e-05,19.496209244334388,0.08535430486352744,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JPM,0.00011529841595254933,0.5407825600443676,1.1556065215399354,0.22397018536776564,2.7490235674144838e-05,19.459889034205013,2.7658608089649893e-06,2006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KO,4.603961245468031e-05,0.33469148627413764,0.5744802956209266,0.20069497380605725,3.208306111299601e-05,18.899748532081517,0.0073167278121760325,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN,0.00015780134903861708,0.43692053203952397,1.2151882393915918,0.11954305955511721,0.00018755493444575408,17.77791085626928,2.3033559706070838e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LLY,9.419385083083493e-05,0.3918584425558939,0.8891250683371672,-0.0683889593199975,5.9255969240181456e-05,18.655555580321398,5.497303135489575e-06,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LMT,0.00010336138061566479,0.1993119164889917,0.6642518282498252,0.38690996827027513,9.271302429218937e-05,18.292950033048186,0.03477103917455538,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LOW,0.0002266985033305782,0.3433793779355985,1.2912145351639341,-0.06967203461975696,6.5719088047369e-05,18.99966954464287,3.0944531515808242e-06,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCD,0.00012523363132103428,0.23314816880506156,0.7907941834439536,0.2853069245397926,6.97739340837615e-05,18.871527923735403,0.013045463661027172,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDLZ,0.00010880863445129337,0.06324288974811877,0.38390565369822177,0.2609961717135549,0.0002687363370196116,17.207566375588534,0.07181655039749701,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDT,0.00020554348785200161,0.03490025314214064,0.3919702667041929,-0.06891230082212513,4.0437525756848884e-05,19.114694598439524,0.022068728475619713,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MET,0.0001272563135952082,0.36450660918380795,0.9967341719182895,0.19475511551733155,0.00011991367225047558,18.110649960827512,3.859267040156846e-06,2006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MMM,0.00013247955389705392,0.21739251036265209,0.7853869709875614,0.01915319193597157,5.222893061306672e-05,18.76322572090221,1.1689555974189997e-05,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MO,0.00010857576402974866,0.0899591593437105,0.45737889008354776,0.17613065917690585,0.0001710242676928929,17.64287553108178,0.0318104823741689,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRK,0.00014552547046669254,0.19712789909979048,0.7838456052147053,0.3385814827216924,4.8338852745666e-05,19.05514566611312,1.1227653811158341e-05,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MS,0.0001605256136249175,0.5834780542960133,1.4163526759648808,0.3710371454034318,6.44180288054809e-05,18.835364077405796,2.1856976818503335e-06,2006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MSFT,0.00017539595422695885,0.15261438770085078,0.7571719207865379,0.14245549076346725,6.54711253450152e-06,20.918444507065708,0.0018297430811177367,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEE,8.056225844295603e-05,0.12513656348740124,0.4646702876870421,0.29972138099514656,0.00012627845342564608,17.940579529384816,0.015899389140417407,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NKE,9.208238880016695e-05,0.11457669831967578,0.47536085467558636,0.13247538499883935,6.137065450011418e-05,18.579398087016617,0.07327150458239035,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,0.0008937612411921022,0.4039658601510056,2.7808019892356284,0.6861469682728973,9.62359574020696e-05,19.3521598015005,8.622358712878027e-07,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,0.00023825408674099473,0.19866590646593213,1.0068593931042324,0.33262888850646954,2.1324049080501132e-05,20.07701113743177,5.345656804203074e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXY,0.00038721342386656096,0.12866474890063187,1.032980125757511,0.21878279244658214,8.460449764909204e-05,19.0300190758403,1.485127331649215e-05,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,5.024392136264669e-05,0.1129497239683079,0.3486352738555436,0.06794529126769926,3.931736804683492e-05,18.776611635346196,0.10670382849552984,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,0.00017705106202863395,0.1492105407828012,0.7522046179284827,0.13645200662332976,2.5601440550121914e-05,19.654047182194155,8.476725142571267e-05,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PG,7.16400135020744e-05,0.20815112346081918,0.5651375755716632,0.11631796159836844,2.1106541655473496e-05,19.446818366027472,0.013266521543470345,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QCOM,0.0003813650840745405,0.4317327114662615,1.8778673761301599,-0.13065907855403686,3.6704793919690765e-05,19.853811710417435,1.2424269277384996e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTX,0.00012808476029746473,0.3473151624442924,0.9761073357227481,0.12052316786907308,5.4763534169243246e-05,18.769620312553492,7.107040337469388e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SBUX,0.0003363364339170907,0.309507972892295,1.4931720537006794,0.14922233623384687,7.35953181305127e-05,19.01189081405141,1.567668071434017e-06,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,0.0005206918175217351,0.14772769771452687,1.2835367749672382,0.2730153284948177,4.4555361194128815e-05,19.852877574893864,3.328374844567314e-06,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,6.0728895185720065e-05,0.2299398654746868,0.5468796985246739,0.10444198801609617,0.00018286003876840726,17.32536326289889,0.019001695684837155,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SPG,0.00014028450058412327,0.2852036774963041,0.9256981180135732,0.31054904201983824,0.0002553926736972356,17.489301139640943,5.0103647542558744e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
T,0.00011251081277302845,0.24832504200303734,0.7735606414195034,0.43672448244794376,6.489205014299276e-05,18.73991141767198,0.002642312978997527,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGT,0.00016265257335729732,0.24605586936337479,0.9258365225834582,0.0406046370414028,6.732688301013188e-05,18.823114216416503,1.2533816058971449e-05,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMO,0.00014292178566542406,0.26021098928275344,0.8924810607419944,0.3891488868358502,0.00020890253378180306,17.88614934165584,0.000293955051750297,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TXN,0.00029477299310676377,0.30295174843783595,1.3829852629496555,-0.11391181570507482,4.679394661069546e-05,19.49165149197141,2.700003427737115e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNH,0.000278155488679182,0.06355695904239723,0.6153360323479383,-0.1570381509751061,4.049843563590512e-05,19.58217490352944,0.0012406971204769405,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UNP,0.00020751624942319874,0.31276033355639404,1.179013732651246,0.14119262363628787,0.00011742169760895438,18.359967955903855,7.2300323053646985e-06,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
UPS,0.00015221988276619525,0.22154167880273812,0.849865868336002,0.007994281707285202,6.350527209568422e-05,18.646177246941164,0.016771150702268933,2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
USB,4.183547287090635e-05,0.3314820029240243,0.5449909534724833,0.22569396060003963,6.044898862788262e-05,18.279693821873614,0.11211041752903689,2006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VZ,0.00010338522977396079,0.34673315471759275,0.8762215077603843,0.29229844259115945,6.0685034797154205e-05,18.75089658945899,1.056335334301031e-05,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,6.59798219804175e-05,0.2994068640846379,0.650464232980333,0.1518396508561693,3.446019769946957e-05,18.91740986943744,0.004828445262630036,2006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WMT,0.00011445844372885336,0.29013948828786346,0.8433625532793619,-0.0130992514042792,1.9479593047870575e-05,19.853455223205497,2.210349467775996e-05,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOM,0.0001455050503503072,0.19349068578607917,0.7765260700725213,0.3286314499945606,1.4484507185184315e-05,20.33577295229661,1.9373967726739243e-05,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHW,0.00034792779366738235,0.4843816675536644,1.8998765641392061,0.2715670679959258,0.00016313210766047583,18.301997845652014,1.0603187044131843e-06,2006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AAPL,0.00056655599944659,0.2662265370739322,1.2398745761683725,0.8958286130117004,4.6836405536989356e-06,22.071056302228424,1.1280083952168736e-06,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,0.00014744515213927908,0.3236312020735298,0.697382594609666,0.16137412308458984,3.9430612302671016e-05,19.224284058389355,3.542021614415836e-05,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ACN,0.0002822776845459461,0.21462097971231658,0.7857873291961867,-0.02335456406568176,0.000150890200499175,18.305625325564293,0.005098977688077662,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,0.00023535743405461056,0.3150227795169021,0.8692918374530115,0.028485210693623017,4.251085991953979e-05,19.461041739446163,5.98656384532676e-06,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIG,0.0002373167483560294,0.5343752306251952,1.1368888735323959,-0.19801379600369515,1.709575253105569e-05,20.071420897273995,6.931887693163462e-07,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMD,0.0005586529881212405,0.19511521552289754,1.0540162192340201,-1.0089306682866364,5.146706817361626e-05,19.718455172293012,3.1517084056177874e-06,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMGN,0.00026129309493550966,0.2135013179607593,0.7540409093413425,-0.3892566725435447,2.3650110869901627e-05,20.04833535830367,2.8152946121493576e-06,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AMT,0.0002520142481747182,0.37468072449856704,0.981011018125838,0.14174708427174437,0.0001436067725431241,18.37404015591495,2.061404913267865e-06,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AMZN,0.0009667647129710073,0.2127594443416289,1.4478897067583234,0.834605309095727,3.2272328611639404e-05,20.312455596250782,4.4417411041998987e-07,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXP,0.0003396881729920839,0.6544550955954577,1.5052575066208862,-0.15146545712101678,3.898229732571064e-05,19.609300651600247,4.032204136380642e-07,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA,0.00016297634087350751,0.3349521975851174,0.7459064438511419,-0.0028932017982239433,2.6894499570357806e-05,19.715753119629206,0.024199430010250114,2007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BAC,0.00019079847599129615,0.6282958877433057,1.1053510323242477,-0.2134763887435281,1.1791379923984599e-05,20.449881634561056,7.101468840306245e-07,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BIIB,0.0006898893585066934,0.06323972380914297,0.6668303640153197,0.14291162685894604,5.8384286248725124e-05,19.349252232171327,0.00021701491823753434,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BK,0.00028663616426063385,0.6259030466820193,1.352227258763136,0.1631269806528802,8.3450870621862e-05,18.83508180460749,4.025679967211342e-07,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BKNG,0.0009666287834489511,0.20105359313313928,1.4073964229145972,0.9640804146084253,0.00026924146804855535,18.23019840078141,8.544575775314965e-07,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLK,0.0003839599704645323,0.41886068721359127,1.2802902469248323,0.36179254040722175,0.0003804013669185897,17.564260942734347,5.243067709575098e-07,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BMY,0.00021567563255504298,0.4455233984194913,0.9896154362607721,0.04723730203292717,6.810188105540717e-05,18.853433170330288,1.3587043755386298e-06,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BRK-B,8.893264538564252e-05,0.08091277412030631,0.27081319007260884,0.25568270023690715,0.00010717578427207938,17.980175761695616,0.2276194962204211,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C,0.0003286550164370674,0.5635157081752369,1.373895838091612,-0.5964500780708798,1.0400619297291245e-05,20.908579329345333,4.3789474787557915e-07,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CAT,0.00021308263911313716,0.46147594300807093,1.0011040730885374,0.18667495856460214,3.862318297418806e-05,19.453653573949683,1.6136068117213836e-06,2007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CL,8.080112690933364e-05,0.31307059050883185,0.5077623636297232,0.1914265137928367,6.62928137847484e-05,18.526109632253206,0.0833897574062425,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMCSA,0.00033434009786157976,0.24958321782873197,0.9222158546824726,-0.44402103844473484,3.356323227040166e-05,19.725772442651465,4.849341755044056e-06,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COF,0.0005686043063054061,0.4426407004152563,1.601627091546972,-0.5005510365195665,7.049702119379359e-05,19.222630828275683,3.698458256585151e-07,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COP,0.0002716071898159299,0.39280783267290237,1.0427768052401265,0.2165007774705156,2.680150773784086e-05,19.981786671035287,1.5042655389191759e-06,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COST,0.00020459970664130458,0.35401237386773665,0.8591962766318194,0.2825003510147786,5.968543772476061e-05,18.991443433262567,2.2171506852057124e-06,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,0.0006988176258134223,0.2636409224017251,1.370310540172737,0.5337917160925374,0.00026260584629311497,18.20347919063043,5.190866992075594e-07,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCO,0.0003001820585215876,0.38233546502208166,1.0815468079219637,-0.012846294762027366,1.2390370873328e-05,20.71201295010551,1.5844363560152963e-06,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVS,0.00015900032795774645,0.2475886787347816,0.6334248000495407,0.2469955166650342,3.006376959796121e-05,19.625866254361274,0.04316121301611341,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CVX,0.00021825791593343933,0.5409980529156664,1.0970173969738075,0.2564378745887637,2.9877189597728527e-05,19.796140714104276,7.264301709038039e-07,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.00012141708192137861,0.3790024297079616,0.6848438411033241,0.15066232973575155,0.00010619722181529465,18.270016201110906,0.004564515126614806,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DHR,0.00016645923392177977,0.5568154070742177,0.9719417315027385,0.18283684192934035,0.00013686822443648516,18.145029538012828,9.289397446419292e-07,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DIS,0.00016599871122627817,0.5211907925435042,0.9390341516790468,-0.042754783610824715,3.35953117357945e-05,19.46319779724729,1.4428961169299806e-06,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUK,0.0001656644947564654,0.3928699489461146,0.8144600511018312,0.09369211125607683,0.0001510050781810471,17.98049839159045,3.5923557312521818e-06,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EMR,0.00021823628710345312,0.5722818535028512,1.1282338655014699,0.2697955443217381,0.00012601857814341477,18.25805625865579,5.769912113098015e-07,2007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EXC,0.00032452543824139363,0.40066015648036757,1.151179673285912,0.30324554460243924,0.00010040713190011773,18.700866676526434,4.731871873721829e-07,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
F,0.0004662608005270458,0.2779834710357503,1.149356089281165,-0.10832818879813383,9.097693791632034e-05,19.061325452309696,1.5197255784623776e-06,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX,0.00018530928956869583,0.39067907069345903,0.858992417778571,-0.18749811372641106,5.822395322577575e-05,19.054203011773573,0.0022850274055931158,2007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,0.00018333873078905938,0.4300538610709261,0.8964358113875004,0.18670322178790508,0.00011991763357444094,18.333344885962934,1.2796218702423877e-06,2007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GE,0.0001329748467931384,0.6226146783220388,0.9185971395081942,0.019260300162579687,9.231923263127383e-06,20.62899136852511,1.776989185379066e-06,2007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GILD,0.00029662209814630355,0.40903239075753484,1.112016582199201,0.34224858107407646,5.632680136072177e-05,19.19460031650613,6.561605411503703e-07,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GOOGL,0.0002343387009834666,0.30390352112695057,0.8519626130875333,0.4020578264607912,4.0149510519257995e-06,21.80024882971924,0.0003160033414788332,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GS,0.00047669419828654853,0.6350135046146177,1.7564754159392908,0.07518011381151843,1.1056860314789093e-05,21.103197470624348,2.7534149618180414e-07,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HD,0.00024852181615862915,0.4228623571023149,1.0349334747284338,-0.36236746298675426,2.8922101658157656e-05,19.831283930363774,1.6998108066118454e-06,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,0.0001831029239354664,0.4411397358935225,0.9073323407125352,0.3218242672073711,6.318258882416717e-05,18.97591797861775,7.2674268525659625e-06,2007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,0.00016646215914703394,0.37157501321338837,0.7939838605582602,0.12261937058901046,2.026126678066963e-05,19.958088483973874,0.005014457379015447,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,0.0002681638425379207,0.4943671798048952,1.1623999626767034,0.28603935250672907,1.3174748724916933e-05,20.637682363828922,7.165734819628619e-07,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,5.169460212464093e-05,0.3225908227354275,0.41226765638394575,0.029442092773522235,1.1785294383018745e-05,19.909381917976773,0.2894485244395404,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JPM,0.00028281949400877683,0.647933770338438,1.3666290253431026,-0.08399381691312409,2.1076217993840355e-05,20.123921148664113,4.118119480387544e-07,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KO,7.507240815552083e-05,0.4140303849842297,0.5628425768630724,0.25985947578943014,2.3642798727436718e-05,19.433445246012777,0.10332603171086814,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN,0.0002448055260720493,0.5425083847786776,1.1634413573609848,0.4121783899940624,0.00013431373207192194,18.282484709952783,8.440720181344062e-07,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LLY,0.0001366038244671483,0.49212083443404964,0.8277476698930207,0.056886285174631124,4.7744379299372254e-05,18.975158737757944,1.9635313270053344e-06,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LMT,0.00020229110890634556,0.2533694946095608,0.7227635160781235,0.14560231799799894,8.71823980272229e-05,18.64501047326132,0.0008837932734092976,2007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LOW,0.0003074574839896429,0.4171612941331294,1.1433394779260795,-0.3142244767882466,5.8259908947480114e-05,19.12314295508726,8.407529524536989e-07,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,0.0008080804116352962,0.28814268188705217,1.5405001627537003,0.7809618891489316,4.4842612984269974e-05,19.95075543507975,5.009551726350864e-07,2007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MCD,0.0001346892416578305,0.29037801454772333,0.6313627881021908,0.30962985939868004,3.9610975232059484e-05,19.2627816884442,0.020582514749131177,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
